aid,uid,label
1171,54495697,-1
389,11584101,-1
692,36311844,-1
1017,80392907,-1
411,19429230,-1
411,75176305,-1
1841,20612554,-1
1714,7631944,-1
2118,68999288,-1
404,4330683,-1
914,25947759,-1
1119,8326989,-1
1468,6022741,-1
1894,74270271,-1
1291,37068422,-1
1021,49059480,-1
136,17906936,-1
1023,8139986,-1
117,79939220,-1
1119,44834747,-1
1468,63354783,-1
1931,62894160,-1
1379,68270729,-1
2031,35154457,-1
70,37978321,-1
681,62617423,-1
2118,45322025,-1
1716,48128220,-1
1202,58238924,-1
1596,73248753,-1
1119,77062096,-1
432,48919974,-1
1119,41900690,-1
1468,74697165,-1
846,74379591,-1
1468,8482544,-1
70,14388333,-1
1407,57332157,-1
1202,66199491,-1
212,46671200,-1
1468,65510888,-1
692,19236445,-1
1215,53219794,-1
1215,66458894,-1
1894,6535062,-1
966,79994338,-1
916,3556973,-1
1918,34404335,1
543,55931304,-1
1566,40694485,-1
613,55225295,-1
692,62685471,-1
660,18554051,-1
1918,72881631,-1
1918,2473028,-1
2031,15390829,-1
1507,5907402,-1
117,23262373,-1
692,62582545,-1
1415,38933984,-1
411,66001843,-1
914,28276037,-1
1351,32694869,-1
966,40023222,-1
2031,19868982,-1
1483,73003874,-1
70,45555943,-1
1940,32764330,-1
1827,51434524,-1
311,26666439,-1
1566,11707760,-1
1468,66474793,-1
1468,57221355,1
914,71701023,-1
1512,57772571,-1
681,51188001,-1
914,24790984,-1
1044,38238249,-1
404,81466245,-1
1496,21682896,-1
561,2071604,-1
561,33175971,-1
1962,8278258,-1
1182,53935489,-1
1140,16277803,-1
561,27342166,1
1605,61256191,-1
765,25657212,-1
145,68492536,-1
2013,67542098,-1
561,135909,-1
1291,72482075,-1
846,64042656,-1
1468,34820897,-1
1991,46419031,-1
1291,4646211,-1
1119,24207550,-1
914,12919802,-1
1017,81312436,-1
1215,81981409,1
369,51662123,-1
519,70836596,-1
1940,14404333,-1
1918,38476526,-1
1291,30118292,-1
1201,14705655,-1
1566,19892668,-1
725,70059298,-1
727,477487,-1
1379,29286805,-1
966,3529190,-1
1622,29564596,-1
1819,61543482,-1
1566,599989,-1
1119,62471694,-1
117,31842241,-1
86,76922828,-1
1407,44237337,-1
846,53533006,-1
1566,81914317,-1
74,34816064,-1
1918,53865764,-1
613,12393639,-1
191,60959490,-1
875,44084553,-1
1714,50235475,-1
1017,29946662,-1
411,34606230,-1
543,50321691,-1
1468,45129685,1
1918,67343710,-1
692,58517101,-1
1254,28084479,-1
1530,30428245,-1
117,55576409,-1
686,71114191,-1
1202,49608850,-1
6,22571633,-1
2050,69568020,-1
914,62991218,-1
529,47243828,-1
2031,28372267,-1
561,80762646,-1
1566,52762197,-1
1379,37729085,-1
1119,3346590,-1
939,37706336,-1
411,23859074,-1
1716,40549288,-1
1468,9150318,-1
2013,28880762,-1
914,27254653,-1
191,3655621,-1
70,18761027,1
1407,3393784,-1
966,72434036,-1
1338,11043516,-1
1503,5758672,-1
2205,6444750,-1
117,19352178,-1
748,79694980,-1
2112,10580906,1
12,48304179,-1
692,37174687,-1
1468,48182585,-1
1201,77236719,-1
1940,75536677,-1
692,23696879,-1
74,43434269,-1
692,47299512,-1
191,79365974,-1
369,20013019,-1
1596,75737229,-1
1496,59604151,-1
411,29257982,-1
311,42406231,-1
1044,32852496,-1
1468,70701889,-1
411,74952682,-1
1728,72594467,-1
1918,54319083,-1
692,4031487,-1
1379,15284181,-1
2013,47531616,-1
1508,16814400,-1
561,31073352,-1
1483,10700755,-1
1379,43091484,-1
1085,73323004,-1
1254,56773761,-1
1407,52367853,-1
411,6227140,-1
411,54202609,1
1918,72048532,-1
1716,79152413,-1
2048,60612823,-1
117,30110553,-1
1044,10903356,-1
2197,36666949,-1
121,42773260,-1
1483,48265769,-1
846,10165095,-1
191,20447813,-1
117,67678275,-1
1119,34790718,-1
2048,24712229,1
302,58648566,-1
121,22733890,-1
1023,46144783,-1
191,59606736,-1
2118,3565403,-1
411,71487054,-1
471,38187068,1
748,794283,-1
1377,39987610,-1
1749,69043585,-1
286,11567153,-1
1017,45217389,-1
671,54883074,-1
1904,2698138,-1
389,15265211,-1
2031,49526950,-1
411,2382319,-1
1415,15436268,-1
432,70894002,-1
302,54200607,-1
1714,32105429,-1
561,63343141,-1
2013,60896628,-1
1728,69397688,-1
1468,7256062,-1
914,55582352,-1
1291,45513156,-1
1468,29759261,-1
1379,80058247,-1
1918,41657600,-1
692,3000679,-1
561,2948678,-1
1827,14329719,-1
2112,6411860,-1
692,17203363,-1
1714,41978907,-1
1044,53729413,-1
1918,49806240,-1
692,46572324,-1
1468,2542366,-1
432,7023086,-1
173,6204927,-1
191,15554900,-1
699,81862048,-1
519,45778433,-1
2048,56140826,-1
411,50041823,-1
1714,65426941,-1
302,30171174,-1
191,66592577,-1
7,48830468,-1
529,45198915,-1
2044,53118225,-1
1468,51550979,-1
1119,47498600,-1
1119,30297626,-1
2169,61529711,-1
1468,61604872,-1
70,54051174,-1
1716,4159063,-1
1023,41209054,-1
1119,29472539,-1
914,67866524,-1
914,17257679,-1
1910,25729842,-1
1291,27946380,-1
1119,18223367,-1
1254,82467560,-1
1918,73972681,-1
1991,52594768,-1
1749,4876886,1
1530,60701488,-1
2196,54925193,-1
420,74601655,-1
846,12689956,-1
2054,81158954,-1
792,2931995,-1
1291,1773331,-1
136,30210350,-1
1027,56384789,-1
1605,65902102,-1
420,78818458,-1
1508,41519567,-1
1119,59955062,-1
121,16054050,-1
692,10237550,-1
389,65421156,-1
1379,470051,-1
1407,71946245,-1
174,717956,-1
1415,38450917,-1
404,54952576,-1
1023,33885467,-1
231,32664146,-1
1998,29000458,-1
1827,38210011,1
699,45916757,-1
74,52378317,-1
86,20808392,-1
727,11340731,-1
1291,67347613,-1
1622,32116905,-1
2050,37704961,-1
302,39326894,-1
692,8684428,-1
286,26907260,-1
916,51012626,-1
302,13984889,-1
411,34116004,-1
692,47334793,-1
1728,73427385,-1
272,63674329,-1
748,39086473,-1
1107,20981160,-1
1503,48839229,-1
404,66181215,-1
136,49712387,-1
1119,34353238,-1
1622,58679451,-1
1027,73240766,-1
432,18746550,1
692,29564460,-1
1918,37177694,1
1291,17866204,-1
1468,31884699,-1
302,49870531,-1
336,77060781,-1
173,40130101,-1
1841,9007524,-1
471,20998141,-1
1415,62425349,-1
692,49189271,-1
951,50202784,-1
1317,24501949,-1
681,5643864,-1
692,63923977,-1
1599,37375502,-1
1749,78536862,-1
1483,44015093,-1
471,16394937,-1
1468,5734585,-1
191,24716429,-1
2205,25190287,-1
561,33907989,-1
1468,61295770,-1
2118,37981481,-1
1962,44365986,-1
389,70713964,-1
1605,34939973,-1
1566,17245670,-1
1716,74236131,-1
1566,72554760,-1
1291,49095273,-1
1291,66185927,-1
2031,41939473,-1
914,17686635,-1
302,18531567,-1
725,40045691,1
1728,60335829,-1
748,63724762,-1
1415,36138644,-1
173,70704225,-1
543,39511624,-1
1468,13390975,1
688,42777152,-1
2013,36006026,-1
692,18743621,-1
136,76569464,-1
311,72763295,-1
212,79706527,-1
136,74486384,-1
311,22507500,-1
411,57727933,-1
1201,32102639,-1
1021,36064775,-1
173,16607014,-1
1827,51794410,-1
543,15577659,-1
1468,44807945,-1
1468,25266277,-1
454,1856397,-1
70,79135805,-1
471,61918928,-1
1749,37712553,1
1842,27542499,-1
411,48386013,-1
1605,43685402,-1
311,20965743,-1
1950,22310050,-1
914,38520554,-1
389,77445706,-1
1580,26960307,-1
1950,64812491,-1
1119,17916633,-1
561,18935221,-1
70,79122679,-1
1530,54867467,-1
191,47478976,-1
411,8481929,-1
121,12621852,-1
1119,17553203,-1
914,17767995,-1
1415,60441533,-1
1119,68282094,-1
725,34262482,-1
692,43582323,-1
1377,14961529,-1
1904,48991383,-1
1596,25185006,-1
561,52709507,-1
916,31674858,-1
1781,9592392,-1
2050,41664372,-1
561,8541184,-1
543,49081755,-1
70,829251,-1
1918,72533895,-1
1468,49444720,-1
18,1155465,-1
1918,72409036,-1
561,41136667,-1
311,76153053,-1
1468,5754602,-1
1781,24978246,-1
1415,36179676,-1
681,58682673,-1
404,10283521,-1
1291,46220648,-1
765,31537271,-1
1622,7200462,-1
1182,43660819,-1
74,69762798,1
6,18055133,-1
389,40920133,-1
727,72781958,-1
1605,53360805,-1
692,50704013,-1
1044,36195799,-1
725,31515148,-1
1317,25164809,-1
1021,345761,-1
411,38340782,-1
966,11330996,-1
1468,6672752,-1
543,8920367,-1
846,2955604,-1
1338,44609763,-1
1530,29495807,-1
2112,19880564,-1
2013,2237812,-1
1508,37286354,-1
389,3944,-1
951,16740637,-1
1904,36695318,-1
1827,81252118,-1
561,51593688,-1
1407,48187110,-1
1291,56072216,-1
692,53311752,-1
1605,25578384,-1
561,56748408,-1
1918,79458081,-1
1415,69529888,-1
2118,52249685,1
1530,28894032,-1
70,44042376,-1
914,61010696,-1
2031,44503833,-1
692,41399853,-1
1291,39056155,-1
1918,6961610,-1
1119,39078428,-1
1966,39692357,-1
1119,24923248,-1
411,9804348,-1
692,54615707,-1
903,31602999,-1
404,53973151,-1
411,78808660,-1
369,44361202,-1
454,49019913,-1
692,33932697,-1
2118,16891783,-1
1379,59635706,-1
70,24399215,-1
1415,16580048,1
692,3385369,-1
117,18132709,-1
2031,59505726,-1
70,24245613,-1
2112,56105671,-1
471,22995169,-1
1215,446620,1
6,74436168,-1
1407,21541238,-1
916,56867888,-1
875,77041206,1
1201,44403112,-1
1057,79326842,-1
1140,6767630,-1
686,65318173,-1
70,11504150,-1
1966,9385793,-1
966,78528934,-1
1530,51599552,-1
1057,73760991,-1
792,5467201,-1
2013,24569903,-1
1749,379870,-1
302,64259972,-1
191,65815973,-1
411,13652780,-1
1119,57111535,-1
1622,17423335,1
404,26880102,-1
1530,44480084,-1
1119,78911900,-1
411,26916397,-1
231,67779295,-1
411,54761939,-1
191,41228274,-1
1827,19334208,-1
471,66038620,-1
191,8769600,-1
2048,52410915,1
1596,65960317,-1
1468,34534029,-1
692,26724576,-1
1530,51264778,-1
1377,50681759,-1
12,76092708,-1
692,13756903,-1
411,64796793,-1
692,26749544,-1
369,34322837,-1
1254,74230820,-1
692,19103957,-1
1468,25179403,-1
1407,28915949,-1
411,64539535,-1
1044,60722849,-1
660,28516006,-1
966,66389115,-1
692,39818224,-1
7,17519535,1
411,6130597,-1
916,20175282,-1
1827,80582158,-1
1596,27193326,-1
1871,14659014,-1
2044,17841743,-1
692,14163869,-1
1781,35697785,-1
692,30550863,-1
1918,53080531,-1
1749,595716,-1
939,59175599,-1
1140,44664875,-1
404,66510265,-1
903,59750577,-1
1140,81295054,-1
1605,1261695,-1
1468,23959686,-1
613,16769774,-1
519,38185448,-1
1415,72486629,-1
516,79222431,-1
1781,9542548,-1
1468,35578098,-1
212,71069947,-1
1023,24567141,-1
1918,12713382,1
1566,61128067,-1
1291,36991448,-1
1291,53454821,-1
1749,3114920,-1
311,13461315,-1
1605,55531459,-1
1728,26730816,-1
2031,77442619,-1
1512,76456456,-1
1918,37164147,-1
212,17674247,-1
1566,40400856,-1
1530,70351070,-1
1119,10935764,-1
1728,64122991,-1
692,82320957,-1
2154,59664851,1
411,10972177,-1
1468,80942912,-1
1119,20536617,-1
136,10971074,-1
191,8802226,-1
939,45912191,-1
1605,8935122,-1
411,65963303,-1
1827,1413585,-1
1918,67711379,-1
1107,46266649,-1
1918,54833413,-1
1714,77150807,-1
420,65956278,-1
1781,48345787,-1
136,11268416,-1
1566,39820916,-1
1017,18526925,-1
74,36382643,-1
2031,48040099,-1
191,849553,-1
1017,1524096,-1
1182,74211470,-1
164,59250782,-1
2013,13007371,-1
1379,20677156,1
1119,4885582,-1
191,77752136,-1
2154,6190640,-1
2031,29473755,-1
1566,44181334,-1
18,45974935,-1
411,3291172,-1
846,22040348,-1
1468,17994236,-1
1119,79549696,1
1379,68979973,-1
1415,58031761,-1
173,25132170,-1
2031,21807552,-1
2205,50971916,-1
117,45885850,-1
1415,69384435,-1
1407,52793500,-1
191,67472627,-1
886,38801902,-1
1950,11012012,-1
286,39613436,-1
1407,49705698,-1
1182,37504527,-1
2031,80243798,-1
191,4743624,1
561,30438021,-1
2205,79286891,-1
1728,38061093,-1
914,8263163,-1
562,5562077,-1
966,48784877,-1
2068,45553648,-1
1375,17635258,-1
1377,17952656,-1
1605,22058887,-1
1621,5176848,-1
286,24216183,-1
939,32013021,-1
1379,1893362,-1
1254,38813281,-1
1017,21821375,-1
932,78485349,-1
1950,25298405,-1
699,45680500,-1
117,17843963,-1
136,2539292,-1
117,62740408,-1
1566,70853501,-1
1918,70543788,1
1201,70444390,-1
1599,39750846,-1
1566,31285459,-1
117,59140673,-1
2013,72931276,-1
1291,4115172,-1
117,27209622,-1
1918,5947489,-1
1182,35640557,-1
1379,4424684,-1
164,30900583,-1
692,63349830,-1
1918,5139281,-1
1714,19037360,-1
191,3831697,-1
1468,70168500,-1
916,32900183,-1
1468,73356109,-1
411,75959361,-1
692,81199171,-1
727,34390966,-1
1566,17442771,-1
1950,16250401,-1
70,78175734,-1
1621,57132814,-1
1827,61013480,-1
389,19574123,-1
692,80043316,-1
1379,58266491,-1
1827,67617983,-1
1291,4738932,-1
916,67473318,-1
1566,6791400,-1
136,71867616,-1
2050,41765248,-1
411,14446244,-1
2169,44724814,-1
1291,34327273,-1
1201,69790052,-1
2031,9792810,-1
765,22731009,-1
145,57837035,-1
1468,15466861,-1
191,26519818,-1
1415,67427195,-1
2066,27452197,-1
1119,7663577,-1
914,38126334,-1
838,63576238,-1
1468,43882081,-1
1468,243983,-1
1468,53036985,-1
1749,2425305,1
1415,60021797,1
2044,11913250,-1
765,12719118,-1
212,76770740,-1
404,23925913,-1
70,33097992,-1
145,24140752,-1
1291,75002546,-1
404,34140735,-1
313,43338378,-1
1379,17178076,-1
966,13523008,-1
2048,11959333,-1
1291,640945,-1
1918,8980677,-1
1512,62713097,-1
1338,24661499,-1
117,6746885,-1
2112,79503525,-1
1468,57074881,-1
692,29766150,-1
561,77244970,-1
231,73911331,-1
1429,7976799,-1
2216,16248946,-1
561,45687319,-1
2054,13806857,-1
2196,4189373,-1
117,40132858,-1
1415,80266713,-1
562,44609860,1
173,30469621,-1
692,43755222,-1
411,41037048,-1
389,13713948,-1
206,45175448,-1
173,41865771,-1
117,26605734,-1
1910,47728912,-1
411,49925506,-1
692,23708653,-1
1468,19119810,-1
404,32990577,-1
1140,62215918,-1
1566,38250671,-1
1468,79177335,-1
543,16656801,-1
2047,13651471,-1
748,54602622,-1
2048,44700342,-1
117,25438892,-1
389,24768412,-1
1201,81674549,-1
411,33280558,-1
1119,35921714,-1
846,64210119,-1
404,40976789,-1
692,22244573,-1
2205,71865530,-1
1468,32832778,1
70,25611762,-1
692,11831986,-1
2196,5555121,-1
692,20853166,-1
543,42447321,-1
1530,73634214,-1
966,58098946,-1
1291,6502596,-1
1566,43362375,-1
1566,28022523,-1
231,11826120,-1
1291,82141615,-1
692,60085190,-1
1415,30444974,-1
411,39004278,-1
1483,74251540,-1
975,19529057,-1
914,38224299,-1
1119,61096641,-1
1119,47297300,-1
725,10971865,-1
1338,78435872,1
2013,76305527,-1
692,67399190,-1
411,47127625,-1
692,32683105,1
894,64833732,-1
1904,44459628,-1
1950,40605345,-1
1566,33812496,-1
369,44674487,-1
1407,6034428,-1
692,62500282,-1
1957,40400400,-1
951,70433019,1
2169,19980681,-1
543,3161428,-1
2216,12313679,-1
939,41793640,-1
1119,79095951,1
1407,78066217,-1
1119,66846112,-1
145,53752270,-1
1407,3818691,-1
692,33647237,-1
561,7317785,-1
561,4510351,-1
411,43102927,-1
1350,21938851,-1
411,65705864,-1
420,47582420,-1
914,40143253,-1
660,24049369,-1
389,77494853,-1
1991,77161731,-1
1496,44746412,-1
311,10931376,-1
1596,45877843,-1
411,12173501,-1
1119,67107864,-1
1566,75879120,-1
692,80575931,-1
1021,61029906,-1
792,34822975,-1
1483,30770346,1
916,18355489,-1
1468,31846310,-1
1957,59336820,-1
894,28260857,-1
286,34916495,-1
966,79950664,-1
70,76286380,-1
411,19133710,-1
411,39863249,-1
1407,36288200,-1
1622,32194983,-1
561,36468122,-1
436,26524322,-1
1379,64216484,-1
1415,81469668,-1
1119,19075446,-1
1407,18748382,-1
1023,57827712,-1
725,26105800,-1
1119,37335041,-1
70,50660137,-1
1819,72835608,-1
2048,10417143,1
1119,70180718,-1
1119,38529338,-1
411,26247504,-1
1910,13454498,-1
1530,11035506,-1
2031,34075021,1
561,8180017,-1
561,2826585,-1
692,74725128,-1
369,41225153,-1
1057,30060063,-1
1998,28921175,-1
692,8110613,-1
136,71781512,-1
699,74833048,-1
1918,11683572,-1
369,65391962,-1
1991,13223934,-1
191,179138,-1
117,74095070,-1
2031,12659408,-1
1530,25639688,-1
1931,41473691,-1
2205,69867313,-1
1254,486275,-1
1215,15377749,-1
1379,38499942,-1
12,51408966,-1
145,79869990,-1
311,56041594,-1
1291,67767732,-1
164,68845524,-1
1714,71725850,-1
18,42993073,-1
98,47687935,-1
70,47021095,-1
1119,29811178,-1
561,78006748,-1
191,81151280,-1
411,27124927,-1
1291,49424735,-1
692,37370154,-1
561,31755636,-1
561,50082701,-1
1841,74776293,-1
411,53629452,-1
1375,7305777,-1
1468,42580555,-1
692,12502384,-1
2047,27149596,-1
686,44989042,-1
411,25103119,-1
1468,57537127,-1
432,73946126,-1
121,67199635,-1
1415,23138274,-1
302,39141581,-1
1415,24502073,-1
692,55109958,-1
765,45263856,-1
1119,57975693,-1
1377,7919335,-1
1672,31291473,-1
311,23976826,-1
748,2917190,-1
692,69512899,-1
846,60563284,-1
411,62863046,-1
846,34306507,-1
1044,22863567,-1
2118,2876738,-1
1728,49888491,-1
1057,43630159,-1
1496,68953284,-1
191,6788600,1
411,75355015,-1
1202,15649561,-1
1503,72118060,-1
846,77377239,-1
136,65680291,-1
966,20758518,-1
2205,33739215,-1
1714,77577233,-1
1503,6902777,-1
411,6786799,-1
1566,44708530,-1
1468,73541182,-1
1291,70945193,-1
136,61626321,-1
1254,28534331,1
1714,24550271,-1
1605,69218925,-1
1284,77633683,-1
1379,5547168,-1
1407,13275602,-1
1468,49878726,-1
2031,13409671,-1
1672,64432898,-1
692,13103490,-1
206,43184783,-1
6,52886909,-1
1918,31134224,-1
1940,23058398,-1
561,1940097,-1
117,54874100,-1
411,1648565,-1
692,48949044,-1
914,34295748,1
1508,32243323,-1
191,44514715,-1
1379,63427332,-1
2216,65981695,-1
846,11218491,-1
1379,44065268,-1
1622,69172166,-1
977,52632025,-1
311,22760222,-1
1254,69658149,-1
121,24511662,-1
894,7857204,-1
1716,64674159,-1
1468,52673442,-1
70,3400128,-1
1254,69049698,-1
1291,14482392,-1
1918,61879600,-1
1622,66348586,-1
411,8046563,-1
1566,65463730,-1
916,40740669,-1
1716,30976372,-1
1407,70772745,-1
914,30141778,-1
2054,77695795,-1
561,70884716,-1
1918,40316514,-1
369,40044738,-1
1508,72581566,-1
1503,21851618,-1
191,67709849,-1
1530,23450260,-1
1746,21736625,-1
70,67707801,-1
1119,42689014,-1
145,46670503,-1
916,41018915,-1
1672,9996490,-1
12,24577286,-1
1415,16856316,-1
404,37912259,-1
725,44171946,-1
1596,36178673,-1
411,75565280,-1
411,53321781,-1
1749,71349796,-1
543,49227538,-1
311,65116069,-1
1468,26177480,-1
311,3912467,-1
1415,58126401,-1
561,81008039,-1
1781,27240161,-1
2031,69817050,1
1566,41068335,-1
1827,24829374,-1
191,12461446,-1
1119,68696339,-1
1379,28858004,-1
1842,32994939,-1
765,54193811,-1
432,4348523,-1
411,9731445,-1
692,81736964,-1
1291,56651192,-1
70,72338568,-1
692,21499364,-1
432,37190800,-1
1468,18851967,-1
1119,66216371,-1
1622,23828249,-1
2031,62816203,-1
117,50171429,-1
914,4440176,-1
121,41745040,-1
792,67916466,-1
1119,15740284,-1
699,68082381,-1
1379,48436636,-1
1415,13354556,-1
914,75267940,-1
561,42784828,-1
1119,45407419,-1
1468,80836496,-1
70,43645815,-1
1622,48074990,-1
1119,2074841,-1
1044,37678636,-1
411,81119355,-1
1407,35761961,-1
1781,80535941,-1
173,45641329,-1
894,46896349,-1
231,70474004,-1
613,8494732,-1
2118,20962004,-1
2048,11950955,-1
389,81159195,-1
369,36439694,-1
286,1067349,-1
1918,5013356,-1
1918,55160004,-1
2031,53230826,-1
1530,38225048,-1
231,3631109,-1
1918,31287963,-1
1119,57540840,-1
1530,57629736,-1
1407,50754256,-1
1291,60704209,-1
1781,58140367,-1
1338,74990341,-1
2201,66171035,-1
404,64271183,-1
411,64368474,-1
748,64193779,-1
1468,33307640,-1
1605,13806763,-1
173,82403670,-1
411,45255313,-1
1017,13598047,-1
914,39601474,-1
1415,73812546,-1
1379,5838309,-1
1781,24418381,-1
1291,65729548,-1
1407,10530299,-1
692,5560580,-1
311,43703952,-1
2118,7667641,-1
2201,30152995,-1
302,38112818,-1
1605,54870511,-1
1379,57901658,-1
1841,7851811,-1
1375,42725808,-1
903,56945467,-1
1119,26800011,-1
1904,47597920,-1
74,34380149,-1
117,39383309,-1
1242,57275411,-1
1119,19602251,-1
792,10128562,-1
692,70649547,-1
302,5912154,-1
692,78269400,-1
725,32053067,-1
1107,81347501,-1
1415,4498327,-1
432,52507172,-1
2068,61625936,-1
1291,79054348,-1
2118,29675687,-1
1201,8027287,-1
1530,35725083,-1
432,14059175,-1
1119,75123063,-1
681,72819443,-1
1468,53549866,-1
369,73512890,-1
1468,74392828,-1
2197,26490302,-1
692,10618581,-1
1377,1593318,-1
1119,23055299,-1
1507,62190979,-1
2013,77870188,-1
561,67616850,-1
1468,19452991,-1
916,74388196,-1
191,892244,-1
1918,75208117,-1
692,33511123,-1
191,67967755,-1
624,40403104,-1
1468,19150886,-1
1566,36166018,-1
369,62397190,-1
1468,38959459,-1
886,21153920,-1
420,77663220,-1
1119,35915516,-1
966,40527160,-1
411,68836225,-1
1635,43994537,-1
2013,27598155,-1
1057,8295935,-1
748,78204622,-1
369,54096801,-1
7,65534131,-1
543,55338548,-1
561,49758012,-1
1017,20597885,-1
916,54843364,-1
748,20586615,-1
1957,58803468,-1
231,73631106,-1
117,48859529,-1
404,11808106,-1
1827,35512488,-1
302,66627577,-1
411,72795137,-1
519,5379168,-1
302,32656812,-1
1119,41761337,-1
914,29773467,-1
1107,75182362,-1
1530,9159396,-1
543,21360349,-1
977,5748359,-1
1468,4797725,-1
1202,19294000,-1
191,48083879,-1
1496,38733594,-1
117,10577563,-1
1468,30611098,1
2013,26974906,-1
1291,25405806,-1
1566,36303498,-1
136,64245076,-1
1918,59951728,-1
1119,24153308,-1
1201,37213704,-1
1291,56310310,-1
70,69868852,-1
191,24767811,-1
70,80005380,-1
117,69503320,-1
436,76507579,-1
311,10770075,-1
914,58298901,-1
624,34072766,-1
1254,8468894,-1
1291,38397321,-1
765,80104892,-1
660,61009854,-1
1950,706004,-1
1119,21096263,-1
2205,42171090,-1
70,59722116,-1
302,26031854,-1
1566,48838289,-1
1672,30320447,-1
411,79148670,-1
2169,63455366,-1
369,7750194,-1
1566,80618893,-1
1918,75168075,-1
2031,59738926,-1
231,38880702,-1
692,3546290,-1
1599,22023092,-1
692,71720600,-1
1468,16086759,-1
1377,80410477,-1
70,81912964,-1
2048,53372443,-1
70,27596413,-1
2031,10806294,-1
1566,12894719,-1
231,11604867,1
411,6556581,-1
1468,24713380,-1
1021,3179380,-1
2118,34572434,-1
2050,68587024,-1
302,78411908,-1
914,24679799,-1
1291,67430423,-1
914,67048743,-1
1291,67521984,-1
916,36100368,-1
939,30955359,-1
692,50390856,-1
1468,29514550,-1
1377,7930108,-1
1918,5547734,-1
1291,1980142,-1
1379,68383136,-1
1291,77089766,-1
692,78545249,-1
231,39642515,-1
1338,22159802,-1
939,74112646,-1
692,24571011,-1
1415,81334999,-1
1672,81181188,-1
765,73505162,-1
70,5915960,-1
1291,70055943,-1
1940,9111447,-1
692,55158729,-1
1201,52462146,-1
2054,24482320,-1
2031,12235135,-1
1202,38673648,-1
1407,40532610,-1
1566,72989291,-1
916,70786478,-1
561,33481569,-1
519,34614959,1
